user_id,name,email,signup_date,country,kyc_status,kyc_method,tenure_days,risk_score
9665,Benjamin Rogers,jacob39@example.net,2024-10-27,GH,Verified,Document Upload,246,0.163
9666,Gina Zimmerman,haydenmichael@example.org,2025-05-02,NG,Verified,Utility Bill,59,0.634
9667,Mrs. Karen Logan,kbuchanan@example.net,2025-01-14,UG,Verified,Bank Verification,167,0.08
9668,Justin Rodriguez,hsmith@example.net,2025-06-09,NG,Pending,Document Upload,21,0.74
9669,Thomas Walker,garciavictoria@example.org,2025-01-19,UG,Verified,Utility Bill,162,0.891
9670,Alex Foster,jeremyhill@example.com,2025-05-21,NG,Verified,Utility Bill,40,0.637
9671,Jennifer Morrow MD,schaefercarrie@example.net,2025-05-10,KE,Pending,Utility Bill,51,0.199
9672,Robert Jacobs,fowlerdaniel@example.org,2024-10-11,NG,Pending,Document Upload,262,0.909
9673,Daisy Perkins,nelsonmercedes@example.org,2024-09-16,KE,Failed,Bank Verification,287,0.277
9674,Dr. Shirley Barr,jasonharvey@example.net,2024-06-30,UG,Verified,Bank Verification,365,0.626
9675,John Clark,tylermelissa@example.net,2025-02-25,KE,Pending,Document Upload,125,0.987
9676,Scott Murphy DDS,phillipsrebecca@example.org,2025-03-31,GH,Verified,Document Upload,91,0.909
9677,Austin Rich,wjohnson@example.org,2024-06-30,GH,Verified,Document Upload,365,0.911
9678,John Sanchez,james42@example.net,2024-08-18,GH,Pending,Document Upload,316,0.347
9679,Daniel Saunders,nathan49@example.org,2024-09-27,UG,Verified,Document Upload,276,0.076
9680,Janet Bryan,kevinmiller@example.net,2024-08-13,UG,Verified,Bank Verification,321,0.756
9681,Ashley Gilbert,ymorris@example.net,2024-10-29,NG,Verified,Document Upload,244,0.169
9682,Veronica Underwood,deborahmiller@example.com,2024-10-30,KE,Pending,Bank Verification,243,0.639
9683,John Lawson,henry28@example.org,2024-08-11,UG,Verified,Bank Verification,323,0.445
9684,Ryan Cole,ischmidt@example.org,2024-07-23,GH,Verified,Document Upload,342,0.93
9685,Stephanie Rodriguez,nicholas75@example.org,2024-08-21,UG,Verified,Utility Bill,313,0.764
9686,Ernest Tucker,michael01@example.com,2025-06-18,KE,Pending,Document Upload,12,0.357
9687,Alison Miranda,nchavez@example.net,2024-09-26,GH,Pending,Utility Bill,277,0.563
9688,Jorge Hill,alan28@example.org,2025-06-01,GH,Pending,Document Upload,29,0.293
9689,Alexander Jacobs,christopher84@example.org,2024-08-15,GH,Pending,Utility Bill,319,0.006
9690,Lisa Russell,aphillips@example.org,2025-04-12,NG,Verified,Document Upload,79,0.357
9691,Tracy Harris,robert21@example.org,2025-03-20,KE,Pending,Bank Verification,102,0.139
9692,Steven Barber,alexander55@example.org,2025-02-15,NG,Pending,Bank Verification,135,0.12
9693,Betty Jacobs,jsloan@example.net,2024-12-04,UG,Failed,Bank Verification,208,0.166
9694,Philip Gill,sarahramirez@example.com,2024-07-24,NG,Verified,Utility Bill,341,0.477
9695,Jennifer Kelley,brianrichard@example.net,2024-07-30,GH,Failed,Document Upload,335,0.279
9696,Sarah Madden,bmorgan@example.com,2025-05-08,GH,Verified,Document Upload,53,0.887
9697,Janice Patel,nicolegaines@example.com,2025-04-12,GH,Verified,Document Upload,79,0.818
9698,Peter Lee,hlee@example.com,2024-07-28,KE,Pending,Bank Verification,337,0.046
9699,Jonathan Madden,oellis@example.org,2025-06-20,KE,Pending,Document Upload,10,0.6
9700,Barbara Weaver DDS,anne67@example.org,2025-04-15,GH,Verified,Document Upload,76,0.506
9701,Emily Lee,mendozaanna@example.net,2025-06-20,GH,Verified,Bank Verification,10,0.482
9702,Jessica Fritz,vsmall@example.net,2025-05-04,GH,Verified,Document Upload,57,0.596
9703,Lisa Rodriguez,xdaniel@example.com,2024-11-13,KE,Verified,Document Upload,229,0.737
9704,Lucas Wilson,karla82@example.org,2025-06-26,NG,Verified,Document Upload,4,0.523
9705,Caroline Oliver,jkaiser@example.org,2024-10-07,KE,Verified,Document Upload,266,0.557
9706,Sarah Barber,davidvalenzuela@example.org,2025-03-02,NG,Pending,Bank Verification,120,0.515
9707,Joseph Steele,urobinson@example.net,2025-03-16,NG,Verified,Utility Bill,106,0.754
9708,Victoria Williams,mistyharper@example.com,2025-05-31,UG,Verified,Document Upload,30,0.661
9709,Jonathon Obrien,jorge28@example.org,2024-11-06,KE,Verified,Document Upload,236,0.118
9710,Linda Craig,michael77@example.net,2025-04-06,UG,Verified,Utility Bill,85,0.488
9711,Benjamin Malone,ashley50@example.com,2024-07-07,NG,Verified,Bank Verification,358,0.483
9712,Janice Mclean,clambert@example.com,2024-09-28,GH,Verified,Bank Verification,275,0.568
9713,Crystal Campbell,jamesmary@example.com,2025-01-18,NG,Verified,Utility Bill,163,0.484
9714,Jacob Taylor,murphytimothy@example.org,2025-01-23,NG,Pending,Bank Verification,158,0.03
9715,Jane Long,robert39@example.net,2024-10-12,UG,Pending,Utility Bill,261,0.528
9716,Julie George,mosssara@example.org,2025-05-27,KE,Verified,Bank Verification,34,0.915
9717,Anthony Villarreal,erin26@example.net,2024-10-09,UG,Verified,Bank Verification,264,0.754
9718,Breanna Evans,gonzaleznicole@example.com,2024-08-05,UG,Failed,Bank Verification,329,0.405
9719,Michael Blevins,harveychristian@example.com,2024-08-26,GH,Verified,Document Upload,308,0.219
9720,Jennifer Hart,kenneth89@example.org,2025-03-26,KE,Pending,Bank Verification,96,0.851
9721,Christopher Joseph,bakeranthony@example.net,2025-03-13,NG,Verified,Utility Bill,109,0.148
9722,Joseph Morales,alexandrahall@example.net,2024-07-30,NG,Verified,Document Upload,335,0.193
9723,Ryan Carter,luisjefferson@example.org,2025-01-29,GH,Pending,Utility Bill,152,0.356
9724,Daniel Jones,edwardwagner@example.net,2024-09-04,KE,Verified,Document Upload,299,0.005
9725,Chad Mcdonald,qbailey@example.org,2025-03-23,KE,Verified,Bank Verification,99,0.117
9726,Timothy Frazier,igross@example.com,2024-11-24,KE,Verified,Document Upload,218,0.483
9727,Joe Duran,perryjoseph@example.net,2024-10-18,UG,Verified,Utility Bill,255,0.419
9728,Justin Jackson,xrobinson@example.com,2025-05-11,NG,Pending,Bank Verification,50,0.217
9729,William Cabrera,nguyenjason@example.com,2025-03-09,GH,Verified,Bank Verification,113,0.4
9730,Valerie Hess,anna04@example.net,2024-11-09,KE,Pending,Utility Bill,233,0.149
9731,Pamela Page,jacobsonchristian@example.net,2025-02-15,NG,Verified,Bank Verification,135,0.248
9732,Julie Newman,bduncan@example.com,2025-02-09,KE,Pending,Utility Bill,141,0.157
9733,Joanna Gonzalez,brittanyberg@example.net,2025-05-21,GH,Verified,Document Upload,40,0.756
9734,Jacqueline Mullen,banksjames@example.com,2024-11-15,KE,Verified,Utility Bill,227,0.24
9735,Derek Rodgers,hamptonjacob@example.net,2025-03-18,UG,Verified,Bank Verification,104,0.042
9736,William Williams,cody97@example.com,2024-10-27,GH,Pending,Bank Verification,246,0.181
9737,Travis Patel,gwright@example.com,2024-12-27,GH,Pending,Document Upload,185,0.29
9738,Cynthia Davis,brandon47@example.net,2025-04-15,NG,Pending,Bank Verification,76,0.254
9739,Heidi Parks,lopezamber@example.org,2025-01-20,KE,Verified,Utility Bill,161,0.455
9740,Ryan Hernandez,wdennis@example.org,2025-04-02,UG,Pending,Bank Verification,89,0.202
9741,Sonya Johnson,victor08@example.net,2024-12-07,UG,Pending,Utility Bill,205,0.037
9742,Earl Miller,eortega@example.net,2024-12-09,NG,Verified,Utility Bill,203,0.576
9743,Chris Horton,dawn79@example.com,2024-09-06,NG,Verified,Bank Verification,297,0.603
9744,Brenda Smith,johnsonbenjamin@example.net,2025-05-20,KE,Failed,Document Upload,41,0.575
9745,Daniel Rogers,fgarner@example.com,2025-04-14,UG,Failed,Utility Bill,77,0.094
9746,Haley Klein,glennlewis@example.com,2024-10-09,GH,Verified,Bank Verification,264,0.773
9747,Melissa King PhD,randerson@example.com,2024-07-02,UG,Pending,Utility Bill,363,0.206
9748,Brooke Garcia,david95@example.net,2025-01-27,NG,Verified,Utility Bill,154,0.923
9749,Robert Sims,lisa81@example.net,2025-05-13,NG,Verified,Utility Bill,48,0.293
9750,Larry Guerrero,mcleanbrittany@example.org,2025-01-01,UG,Verified,Utility Bill,180,0.966
9751,Eric Taylor,charris@example.org,2025-03-13,KE,Verified,Utility Bill,109,0.89
9752,Monica Decker,james89@example.com,2024-10-17,GH,Pending,Utility Bill,256,0.805
9753,Sharon Fisher,trevor05@example.com,2024-09-27,UG,Pending,Utility Bill,276,0.662
9754,Tristan Duncan,walkerhayley@example.net,2025-03-07,UG,Verified,Document Upload,115,0.953
9755,Jessica Ward,ruizjeffrey@example.net,2025-03-02,UG,Verified,Document Upload,120,0.32
9756,Mary Romero,erik24@example.com,2024-12-30,UG,Pending,Document Upload,182,0.247
9757,Kristy Lee,rebecca17@example.org,2025-06-14,NG,Pending,Bank Verification,16,0.264
9758,Kristen Anderson,donovantamara@example.org,2024-12-16,UG,Failed,Document Upload,196,0.449
9759,Nathan Harris,smithkathryn@example.net,2024-12-08,UG,Verified,Document Upload,204,0.328
9760,Elizabeth Smith,wking@example.org,2024-10-29,NG,Verified,Utility Bill,244,0.553
9761,Jeremy Richardson,qharris@example.com,2024-09-16,NG,Verified,Utility Bill,287,0.166
9762,Travis White,roger20@example.net,2024-08-09,KE,Verified,Utility Bill,325,0.912
9763,Dominique Davidson,mackangela@example.org,2024-10-06,NG,Verified,Utility Bill,267,0.625
9764,Daniel Shaw,james72@example.org,2025-01-07,KE,Verified,Utility Bill,174,0.1
9765,Thomas Jones,pamela75@example.net,2024-07-25,KE,Verified,Utility Bill,340,0.876
9766,Lisa Mendoza,greenjasmine@example.com,2024-09-25,GH,Pending,Document Upload,278,0.062
9767,Annette Hernandez,renee29@example.net,2025-04-13,UG,Verified,Utility Bill,78,0.899
9768,Vincent Sweeney,gregorymclean@example.com,2025-04-27,KE,Verified,Bank Verification,64,0.368
9769,Holly Guerrero,ocastaneda@example.net,2025-03-13,NG,Verified,Utility Bill,109,0.493
9770,Daniel Collins,aosborn@example.com,2025-02-18,KE,Pending,Document Upload,132,0.255
9771,Rhonda Cox,lmccarthy@example.com,2025-03-27,KE,Verified,Document Upload,95,0.75
9772,Patricia Nichols,sheltontammy@example.com,2024-10-21,KE,Verified,Bank Verification,252,0.036
9773,Mary Williams,porterlaura@example.com,2024-09-28,NG,Pending,Document Upload,275,0.149
9774,Taylor Montgomery,henrythomas@example.net,2024-09-22,NG,Verified,Document Upload,281,0.727
9775,Bruce Zhang,jamesparks@example.net,2025-06-14,UG,Verified,Document Upload,16,0.769
9776,Michael Bonilla,davidroy@example.com,2024-10-18,UG,Verified,Utility Bill,255,0.524
9777,Jesse Davis,brad41@example.net,2024-12-09,KE,Verified,Bank Verification,203,0.749
9778,Courtney Johnson,esmith@example.org,2025-06-27,GH,Verified,Utility Bill,3,0.743
9779,Tonya Chavez,shaunbass@example.net,2025-04-28,UG,Pending,Document Upload,63,0.576
9780,Jacqueline Fields,bbeck@example.net,2025-03-19,KE,Pending,Utility Bill,103,0.115
9781,Barbara Clark,marquezsherri@example.net,2024-09-15,UG,Pending,Bank Verification,288,0.69
9782,Christopher Perez,kaitlyn80@example.org,2025-02-05,KE,Verified,Bank Verification,145,0.992
9783,Ralph Kim,marie63@example.com,2024-07-17,UG,Pending,Utility Bill,348,0.836
9784,Joseph Beck,johnsoncrystal@example.net,2025-01-09,GH,Verified,Document Upload,172,0.955
9785,Patricia Baker,christinelevine@example.com,2025-05-05,NG,Verified,Utility Bill,56,0.84
9786,Daniel Rodgers,wgonzalez@example.com,2024-07-02,GH,Pending,Document Upload,363,0.355
9787,Kevin Hernandez,thomascarpenter@example.org,2024-08-23,UG,Verified,Document Upload,311,0.693
9788,Matthew Herrera,terri83@example.org,2025-06-11,KE,Verified,Utility Bill,19,0.195
9789,Adrienne George,weberjacob@example.org,2025-06-13,NG,Failed,Utility Bill,17,0.475
9790,Christopher Myers Jr.,williambailey@example.com,2025-05-19,NG,Failed,Document Upload,42,0.257
9791,Michele Bright,peggybenson@example.org,2024-11-07,KE,Pending,Document Upload,235,0.377
9792,Joshua Morton,taylormark@example.com,2025-04-27,KE,Failed,Bank Verification,64,0.121
9793,Jade Richards,gmoore@example.org,2025-02-12,UG,Verified,Document Upload,138,0.847
9794,Edward Marshall,gina18@example.net,2025-01-11,UG,Verified,Document Upload,170,0.776
9795,Kyle Jefferson,james52@example.org,2024-11-10,GH,Verified,Utility Bill,232,0.881
9796,Holly Rodriguez,ebooth@example.net,2025-04-27,UG,Verified,Utility Bill,64,0.103
9797,Isabella Larson,vfitzgerald@example.net,2024-07-28,KE,Pending,Bank Verification,337,0.009
9798,Travis Sanchez,damon24@example.org,2024-10-09,GH,Verified,Utility Bill,264,1.0
9799,Katie Gross,nicholaswilson@example.com,2024-11-27,NG,Verified,Utility Bill,215,0.688
9800,Heather Fischer,perezrichard@example.org,2024-11-26,NG,Pending,Bank Verification,216,0.487
9801,Nicholas Bennett,caleb65@example.com,2025-02-11,UG,Pending,Bank Verification,139,0.135
9802,Dr. Kristopher Perkins,aaronlee@example.com,2025-06-18,NG,Verified,Document Upload,12,0.144
9803,Jamie Webb,christopherhammond@example.net,2025-05-20,NG,Failed,Document Upload,41,0.396
9804,Austin Stein,dbutler@example.org,2025-01-04,NG,Verified,Bank Verification,177,0.319
9805,Juan Lewis,gmunoz@example.org,2025-06-02,KE,Verified,Bank Verification,28,0.886
9806,Thomas Moore,wjones@example.org,2025-05-14,NG,Verified,Bank Verification,47,0.826
9807,Claudia Reynolds,davistracy@example.net,2024-09-16,GH,Verified,Document Upload,287,0.981
9808,Jonathan Clayton,ktate@example.org,2024-09-06,UG,Verified,Document Upload,297,0.62
9809,Andrew Garcia,rangelfelicia@example.org,2025-01-12,KE,Pending,Document Upload,169,0.71
9810,Devin Lucas,igrimes@example.org,2024-11-23,GH,Verified,Bank Verification,219,0.393
9811,Brandi Schultz,qcherry@example.net,2024-09-30,NG,Pending,Bank Verification,273,0.702
9812,Julie Baker,douglas03@example.org,2025-03-14,GH,Verified,Utility Bill,108,0.094
9813,William Byrd,nortonchristopher@example.com,2025-06-25,NG,Pending,Bank Verification,5,0.816
9814,David Foster,fweber@example.org,2024-10-18,UG,Failed,Bank Verification,255,0.435
9815,Dustin Gilbert,patrick47@example.org,2025-01-03,NG,Pending,Document Upload,178,0.324
9816,Robert Coleman,lee05@example.net,2024-11-05,KE,Failed,Document Upload,237,0.157
9817,Joseph Carpenter,luisbarnes@example.net,2025-04-01,UG,Verified,Bank Verification,90,0.978
9818,Mark Glass,odaniels@example.org,2024-08-12,GH,Failed,Utility Bill,322,0.701
9819,Linda Lozano,austin41@example.org,2025-03-18,UG,Verified,Utility Bill,104,0.913
9820,Kathryn Williams,wmarshall@example.org,2025-05-22,NG,Pending,Document Upload,39,0.366
9821,Rebecca Warner,fwhite@example.org,2024-10-23,NG,Verified,Document Upload,250,0.954
9822,Ray Jones,cherylyoder@example.org,2024-07-04,NG,Pending,Bank Verification,361,0.224
9823,Paula Macias,sylviagibbs@example.net,2025-05-03,UG,Verified,Bank Verification,58,0.297
9824,Jacob Woodward,travisramirez@example.com,2025-01-14,GH,Verified,Document Upload,167,0.409
9825,Kelly Gomez,emilykelley@example.net,2025-02-04,UG,Pending,Utility Bill,146,0.011
9826,Todd Salinas,sloanconnie@example.com,2025-04-15,KE,Verified,Document Upload,76,0.982
9827,Karen Cortez,jaredwheeler@example.net,2025-04-15,KE,Verified,Bank Verification,76,0.036
9828,Mario Reed,mollyhiggins@example.org,2025-01-12,KE,Verified,Document Upload,169,0.289
9829,Dale Barnes,alexa82@example.net,2025-03-19,KE,Verified,Utility Bill,103,0.928
9830,Antonio Nelson,allengriffin@example.net,2024-10-02,UG,Failed,Bank Verification,271,0.656
9831,Lori Barnes,beverlymills@example.org,2024-07-13,UG,Pending,Document Upload,352,0.597
9832,Michael Jimenez,sschneider@example.net,2025-02-15,KE,Verified,Utility Bill,135,0.431
9833,Scott Pham,antonioweeks@example.com,2024-09-11,GH,Verified,Bank Verification,292,0.335
9834,Joshua Sanchez,collinskathryn@example.net,2024-08-27,NG,Pending,Utility Bill,307,0.483
9835,Edwin Johnson,natalietaylor@example.net,2025-01-13,UG,Verified,Utility Bill,168,0.695
9836,Michael Le,rojascatherine@example.net,2024-09-14,GH,Verified,Utility Bill,289,0.475
9837,Kevin Sanchez,michaelbennett@example.com,2025-01-20,KE,Pending,Document Upload,161,0.218
9838,Angela Clay,elizabeth13@example.org,2024-08-02,UG,Verified,Bank Verification,332,0.803
9839,Michael Jones,anthonymiller@example.net,2024-07-10,KE,Verified,Document Upload,355,0.53
9840,Monica Yang,foleyjon@example.com,2024-10-28,UG,Verified,Document Upload,245,0.423
9841,Ricky Griffith,johnalvarado@example.org,2025-04-14,KE,Verified,Bank Verification,77,0.417
9842,Becky English,makayla63@example.net,2025-06-07,UG,Verified,Utility Bill,23,0.077
9843,Jordan Rogers,erica19@example.org,2024-07-04,UG,Verified,Document Upload,361,0.77
9844,Victoria Phillips,phillipsbobby@example.org,2025-05-02,GH,Pending,Bank Verification,59,0.847
9845,Elizabeth Rodriguez,jgomez@example.net,2024-12-21,NG,Verified,Document Upload,191,0.741
9846,Christina Spencer,tgreen@example.net,2025-01-18,NG,Verified,Document Upload,163,0.27
9847,Jennifer Friedman,scott77@example.net,2025-01-11,UG,Verified,Bank Verification,170,0.072
9848,Benjamin Fitzgerald,nchavez@example.org,2025-04-03,NG,Verified,Utility Bill,88,0.774
9849,Eugene Reynolds,shannonboyer@example.org,2025-03-14,KE,Pending,Bank Verification,108,0.246
9850,James Wood,murphytaylor@example.net,2024-10-12,NG,Pending,Utility Bill,261,0.809
9851,Jessica Robinson,brian14@example.org,2025-01-13,NG,Failed,Document Upload,168,0.488
9852,Luis Boyd,jeffreyhuff@example.org,2024-08-04,NG,Verified,Document Upload,330,0.728
9853,Charles Esparza,joanna29@example.net,2024-08-23,KE,Pending,Utility Bill,311,0.515
9854,Christopher Thomas,anthonydeleon@example.org,2024-07-19,NG,Verified,Utility Bill,346,0.33
9855,Rebecca Harrison,jeffreythomas@example.net,2025-02-28,NG,Verified,Document Upload,122,0.547
9856,Stephen Ramirez,craig74@example.net,2025-02-18,GH,Pending,Bank Verification,132,0.283
9857,Hunter Scott,williamstaylor@example.org,2025-01-14,NG,Pending,Utility Bill,167,0.553
9858,Ruth Banks,kirk30@example.net,2025-05-12,NG,Failed,Utility Bill,49,0.339
9859,Candice Gonzalez,pamelabailey@example.net,2025-03-12,GH,Verified,Utility Bill,110,0.341
9860,Catherine Bowers,edwinwilliams@example.net,2024-08-29,UG,Verified,Document Upload,305,0.81
9861,Travis Patrick,randallmitchell@example.com,2024-11-28,GH,Pending,Document Upload,214,0.961
9862,Judith Alexander,mezajeffrey@example.net,2024-07-18,NG,Verified,Bank Verification,347,0.411
9863,Dr. Eric White,tonypreston@example.org,2025-06-18,UG,Verified,Utility Bill,12,0.022
9864,Amy Curry,williammartin@example.net,2024-07-02,NG,Failed,Bank Verification,363,0.161
9865,Sheryl Henson MD,christopherbenton@example.com,2025-06-14,UG,Pending,Bank Verification,16,0.963
9866,Travis Fry,shannon26@example.org,2025-02-18,GH,Verified,Utility Bill,132,0.506
9867,Robert Villarreal,hendersonmichael@example.net,2025-04-06,KE,Pending,Bank Verification,85,0.566
9868,Rachel Gonzales,taylorkara@example.com,2025-02-13,GH,Pending,Bank Verification,137,0.052
9869,Joseph Smith,markdillon@example.com,2025-04-06,KE,Verified,Bank Verification,85,0.585
9870,Bethany Ray,david21@example.org,2025-06-27,NG,Verified,Utility Bill,3,0.847
9871,Jennifer Navarro,omiller@example.com,2025-06-12,GH,Verified,Utility Bill,18,0.0
9872,Kyle Graves,zblake@example.org,2024-07-30,KE,Verified,Utility Bill,335,0.745
9873,Ryan Vang,richardelizabeth@example.org,2025-06-28,KE,Failed,Document Upload,2,0.495
9874,Kayla Fox,eporter@example.com,2025-06-06,UG,Verified,Utility Bill,24,0.391
9875,Kevin Williams,stephaniedelgado@example.org,2024-07-25,NG,Verified,Utility Bill,340,0.211
